transaction_id,card_id,timestamp,merchant_name,merchant_category,amount,channel,cardholder_country,merchant_country,device_id,fraud_score,final_fraud_decision,fraud_reasons_str,card_tx_count_10m,card_tx_count_1m,country_mismatch,is_high_risk_merchant,impossible_travel,micro_probe
tx_000155,card_008,2026-05-20 22:24:36,La Banquise,restaurant,25.17,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000163,card_008,2026-05-21 07:15:13,eBay,online_retail,54.36,online,CA,US,dev_a088f010,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000144,card_008,2026-05-22 02:13:08,Chevron,gas,8.56,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000159,card_008,2026-05-22 08:18:39,Netflix,subscription,11.99,online,CA,US,dev_a088f010,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000153,card_008,2026-05-23 06:57:08,Loblaws,grocery,25.74,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000158,card_008,2026-05-23 19:58:49,Etsy,online_retail,44.02,online,CA,US,dev_a088f010,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000152,card_008,2026-05-23 20:08:09,QuickPay Online,online_retail,41.73,online,CA,CA,dev_a088f010,0,Approve,Unusual pattern detected by ML model (Isolation Forest),2.0,1.0,0,1,0,0
tx_000146,card_008,2026-05-24 04:20:11,Metro,grocery,22.38,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000148,card_008,2026-05-24 11:04:46,Cafe Olimpico,restaurant,11.86,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000150,card_008,2026-05-24 15:36:39,Etsy,online_retail,15.28,online,CA,US,dev_a088f010,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000172,card_009,2026-04-29 23:53:07,Starbucks,restaurant,8.41,in_person,US,US,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000175,card_009,2026-05-01 21:07:10,AliExpress,online_retail,32.16,online,US,CN,dev_b62b3697,15,Approve,Country mismatch (US card / CN merchant),1.0,1.0,1,0,0,0
tx_000173,card_009,2026-05-01 23:24:03,Amazon.com,online_retail,10.85,online,US,US,dev_b62b3697,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000181,card_009,2026-05-02 14:17:52,McDonald's,restaurant,28.11,in_person,US,US,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000170,card_009,2026-05-03 13:56:49,Shopify Merchant 1,online_retail,6.47,online,US,CA,dev_b62b3697,15,Approve,Country mismatch (US card / CA merchant),1.0,1.0,1,0,0,0
tx_000178,card_009,2026-05-04 04:35:15,McDonald's,restaurant,16.13,in_person,US,US,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000180,card_009,2026-05-04 15:45:03,Tim Hortons,restaurant,9.56,in_person,US,US,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000177,card_009,2026-05-08 09:44:47,Chipotle,restaurant,57.64,in_person,US,US,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000168,card_009,2026-05-12 08:13:21,Netflix,subscription,19.99,online,US,US,dev_b62b3697,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000169,card_009,2026-05-13 00:57:04,Etsy,online_retail,8.9,online,US,US,dev_b62b3697,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000179,card_009,2026-05-13 14:26:19,Schwartz's,restaurant,15.6,in_person,US,US,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000174,card_009,2026-05-14 07:35:38,Amazon.ca,online_retail,34.05,online,US,CA,dev_b62b3697,15,Approve,Country mismatch (US card / CA merchant),1.0,1.0,1,0,0,0
tx_000182,card_009,2026-05-16 08:04:57,Netflix,subscription,15.99,online,US,US,dev_b62b3697,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000183,card_009,2026-05-16 20:31:44,AliExpress,online_retail,59.32,online,US,CN,dev_b62b3697,15,Approve,Country mismatch (US card / CN merchant),1.0,1.0,1,0,0,0
tx_001003,card_009,2026-05-17 14:11:07,QuickPay Online,online_retail,835.4,online,US,CA,dev_6b84a60e,55,Block / Review,"Country mismatch (US card / CA merchant); High-risk merchant, large amount ($835.40); Unusual pattern detected by ML model (Isolation Forest)",1.0,1.0,1,1,0,0
tx_000167,card_009,2026-05-20 21:09:17,McDonald's,restaurant,20.23,in_person,US,US,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000171,card_009,2026-05-23 12:33:59,Spotify,subscription,9.99,online,US,SE,dev_b62b3697,15,Approve,Country mismatch (US card / SE merchant),1.0,1.0,1,0,0,0
tx_000176,card_009,2026-05-24 20:36:40,Shopify Merchant 1,online_retail,53.92,online,US,CA,dev_b62b3697,15,Approve,Country mismatch (US card / CA merchant),1.0,1.0,1,0,0,0
tx_000198,card_010,2026-04-28 17:05:07,Shell,gas,12.19,in_person,US,US,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000186,card_010,2026-04-29 05:37:32,McDonald's,restaurant,25.36,in_person,US,US,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000188,card_010,2026-04-30 09:30:03,BMO ATM,atm,200.0,atm,US,US,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000185,card_010,2026-05-01 04:02:15,Cafe Olimpico,restaurant,27.9,in_person,US,US,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000200,card_010,2026-05-01 11:01:15,Shell,gas,31.84,in_person,US,US,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000203,card_010,2026-05-04 09:24:00,Cafe Olimpico,restaurant,4.52,in_person,US,US,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000201,card_010,2026-05-08 09:25:09,AliExpress,online_retail,26.05,online,US,CN,dev_26274369,15,Approve,Country mismatch (US card / CN merchant),1.0,1.0,1,0,0,0
tx_000204,card_010,2026-05-11 18:51:47,Amazon.com,online_retail,101.04,online,US,US,dev_94ddeaf2,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000197,card_010,2026-05-12 18:59:10,Petro-Canada,gas,42.97,in_person,US,US,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000196,card_010,2026-05-13 06:10:22,Schwartz's,restaurant,25.45,in_person,US,US,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000194,card_010,2026-05-14 21:58:18,Chevron,gas,94.84,in_person,US,US,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000189,card_010,2026-05-15 03:27:00,RBC ATM,atm,20.0,atm,US,US,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000202,card_010,2026-05-15 19:29:20,Joe Beef,restaurant,78.76,in_person,US,US,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000199,card_010,2026-05-18 19:27:17,QuickPay Online,online_retail,8.38,online,US,CA,dev_26274369,15,Approve,Country mismatch (US card / CA merchant),1.0,1.0,1,1,0,0
tx_000193,card_010,2026-05-18 23:08:46,Cafe Olimpico,restaurant,14.85,in_person,US,US,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000192,card_010,2026-05-20 13:17:05,Schwartz's,restaurant,53.94,in_person,US,US,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000184,card_010,2026-05-21 00:47:08,Shell,gas,22.76,in_person,US,US,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000195,card_010,2026-05-22 06:06:51,Schwartz's,restaurant,40.76,in_person,US,US,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000190,card_010,2026-05-22 15:40:00,Shopify Merchant 2,online_retail,115.62,online,US,CA,dev_94ddeaf2,15,Approve,Country mismatch (US card / CA merchant),1.0,1.0,1,0,0,0
tx_000191,card_010,2026-05-24 01:39:42,McDonald's,restaurant,43.05,in_person,US,US,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000187,card_010,2026-05-24 20:50:55,Disney+,subscription,15.99,online,US,US,dev_26274369,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000206,card_011,2026-04-25 09:09:03,Chipotle,restaurant,4.85,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000221,card_011,2026-04-27 14:25:17,La Banquise,restaurant,83.08,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000210,card_011,2026-04-29 08:37:18,Shell,gas,4.13,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000219,card_011,2026-05-01 11:42:00,Disney+,subscription,15.99,online,CA,US,dev_7b8b43cb,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000218,card_011,2026-05-03 21:58:53,Bell Canada,utilities,14.09,online,CA,CA,dev_292af7e9,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000213,card_011,2026-05-04 23:53:57,Schwartz's,restaurant,21.39,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000215,card_011,2026-05-05 13:58:57,Videotron,utilities,6.15,online,CA,CA,dev_292af7e9,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000220,card_011,2026-05-06 05:58:35,Hydro-Quebec,utilities,64.44,online,CA,CA,dev_7b8b43cb,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000214,card_011,2026-05-08 13:48:26,Provigo,grocery,17.36,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000212,card_011,2026-05-11 12:47:36,Joe Beef,restaurant,8.71,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000217,card_011,2026-05-14 08:19:13,Schwartz's,restaurant,9.73,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000216,card_011,2026-05-14 17:22:48,Cineplex,entertainment,12.39,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000222,card_011,2026-05-14 23:35:10,Schwartz's,restaurant,8.26,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000207,card_011,2026-05-19 01:31:18,Cafe Olimpico,restaurant,10.39,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000205,card_011,2026-05-19 17:27:26,McDonald's,restaurant,25.43,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000211,card_011,2026-05-21 15:50:31,Starbucks,restaurant,28.32,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000209,card_011,2026-05-22 17:42:12,Starbucks,restaurant,5.87,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000223,card_011,2026-05-22 20:29:39,Cafe Olimpico,restaurant,6.42,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000208,card_011,2026-05-23 23:52:43,Starbucks,restaurant,8.57,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000226,card_012,2026-04-25 19:32:23,Whole Foods,grocery,27.35,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000231,card_012,2026-04-26 01:41:26,Amazon.com,online_retail,8.84,online,CA,US,dev_08e633ee,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000235,card_012,2026-04-27 14:31:18,QuickPay Online,online_retail,18.72,online,CA,CA,dev_08e633ee,0,Approve,No flags,1.0,1.0,0,1,0,0
tx_000224,card_012,2026-05-01 18:17:52,Shopify Merchant 2,online_retail,20.39,online,CA,CA,dev_08e633ee,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000243,card_012,2026-05-02 20:18:56,Etsy,online_retail,13.99,online,CA,US,dev_08e633ee,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000232,card_012,2026-05-04 13:20:24,Cineplex,entertainment,27.15,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000244,card_012,2026-05-04 17:59:57,AliExpress,online_retail,31.96,online,CA,CN,dev_08e633ee,15,Approve,Country mismatch (CA card / CN merchant),1.0,1.0,1,0,0,0
tx_000234,card_012,2026-05-07 23:23:35,Hydro-Quebec,utilities,14.45,online,CA,CA,dev_08e633ee,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000225,card_012,2026-05-12 03:12:03,Amazon.ca,online_retail,12.64,online,CA,CA,dev_08e633ee,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000238,card_012,2026-05-13 04:36:27,Amazon.com,online_retail,31.56,online,CA,US,dev_08e633ee,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000230,card_012,2026-05-14 16:01:51,Amazon.com,online_retail,15.62,online,CA,US,dev_08e633ee,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000229,card_012,2026-05-15 04:22:15,Shopify Merchant 1,online_retail,20.77,online,CA,CA,dev_08e633ee,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000246,card_012,2026-05-16 02:15:39,Amazon.com,online_retail,10.15,online,CA,US,dev_08e633ee,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000233,card_012,2026-05-19 00:54:36,Videotron,utilities,11.69,online,CA,CA,dev_08e633ee,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000228,card_012,2026-05-19 05:59:52,Shopify Merchant 1,online_retail,25.11,online,CA,CA,dev_08e633ee,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000242,card_012,2026-05-19 06:09:44,Loblaws,grocery,30.52,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,2.0,1.0,0,0,0,0
tx_000240,card_012,2026-05-19 08:37:31,Amazon.ca,online_retail,24.35,online,CA,CA,dev_08e633ee,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000245,card_012,2026-05-20 07:54:11,QuickPay Online,online_retail,18.98,online,CA,CA,dev_08e633ee,0,Approve,No flags,1.0,1.0,0,1,0,0
tx_000239,card_012,2026-05-21 12:03:13,AliExpress,online_retail,14.46,online,CA,CN,dev_08e633ee,15,Approve,Country mismatch (CA card / CN merchant),1.0,1.0,1,0,0,0
tx_000236,card_012,2026-05-22 13:51:36,Shopify Merchant 1,online_retail,13.01,online,CA,CA,dev_08e633ee,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000237,card_012,2026-05-23 18:59:04,Etsy,online_retail,28.66,online,CA,US,dev_08e633ee,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000227,card_012,2026-05-24 03:52:56,Amazon.com,online_retail,20.76,online,CA,US,dev_08e633ee,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000256,card_013,2026-04-25 04:26:31,Shopify Merchant 2,online_retail,52.73,online,CA,CA,dev_e5c2222f,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000250,card_013,2026-04-26 01:27:49,Hydro-Quebec,utilities,18.19,online,CA,CA,dev_e5c2222f,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000259,card_013,2026-04-28 10:18:21,AliExpress,online_retail,201.67,online,CA,CN,dev_e5c2222f,15,Approve,Country mismatch (CA card / CN merchant),1.0,1.0,1,0,0,0
tx_000260,card_013,2026-04-30 05:39:05,Etsy,online_retail,76.05,online,CA,US,dev_e5c2222f,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000249,card_013,2026-05-02 14:56:54,eBay,online_retail,14.97,online,CA,US,dev_e5c2222f,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000253,card_013,2026-05-02 15:31:58,Amazon.com,online_retail,65.47,online,CA,US,dev_e5c2222f,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000257,card_013,2026-05-02 18:29:13,Amazon.com,online_retail,44.36,online,CA,US,dev_e5c2222f,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000258,card_013,2026-05-09 19:16:53,Shell,gas,56.3,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000247,card_013,2026-05-12 18:44:22,Chevron,gas,55.77,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000251,card_013,2026-05-14 09:55:57,Bell Canada,utilities,255.96,online,CA,CA,dev_e5c2222f,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000254,card_013,2026-05-19 06:26:18,Netflix,subscription,15.99,online,CA,US,dev_e5c2222f,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000248,card_013,2026-05-19 23:23:05,Amazon.ca,online_retail,23.1,online,CA,CA,dev_e5c2222f,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000252,card_013,2026-05-20 20:36:10,Hydro-Quebec,utilities,39.28,online,CA,CA,dev_e5c2222f,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000255,card_013,2026-05-21 10:01:33,AliExpress,online_retail,24.32,online,CA,CN,dev_e5c2222f,15,Approve,Country mismatch (CA card / CN merchant),1.0,1.0,1,0,0,0
tx_000274,card_014,2026-04-26 03:12:08,Whole Foods,grocery,39.84,in_person,FR,FR,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000268,card_014,2026-04-27 08:51:14,McDonald's,restaurant,10.15,in_person,FR,FR,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000264,card_014,2026-05-01 22:04:24,Cafe Olimpico,restaurant,150.51,in_person,FR,FR,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000276,card_014,2026-05-02 07:32:05,Amazon.com,online_retail,22.75,online,FR,US,dev_415fec02,15,Approve,Country mismatch (FR card / US merchant),1.0,1.0,1,0,0,0
tx_000267,card_014,2026-05-03 19:46:48,eBay,online_retail,8.1,online,FR,US,dev_415fec02,15,Approve,Country mismatch (FR card / US merchant),1.0,1.0,1,0,0,0
tx_000273,card_014,2026-05-05 13:15:01,La Banquise,restaurant,55.68,in_person,FR,FR,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000265,card_014,2026-05-07 10:50:21,Provigo,grocery,10.67,in_person,FR,FR,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000262,card_014,2026-05-09 11:20:45,Amazon.com,online_retail,5.48,online,FR,US,dev_415fec02,15,Approve,Country mismatch (FR card / US merchant),1.0,1.0,1,0,0,0
tx_000261,card_014,2026-05-11 06:37:23,Joe Beef,restaurant,51.29,in_person,FR,FR,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000275,card_014,2026-05-11 21:29:48,Joe Beef,restaurant,15.13,in_person,FR,FR,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000266,card_014,2026-05-15 05:25:42,McDonald's,restaurant,9.21,in_person,FR,FR,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000263,card_014,2026-05-15 14:53:25,Shopify Merchant 1,online_retail,7.44,online,FR,CA,dev_7c98f9e4,15,Approve,Country mismatch (FR card / CA merchant),1.0,1.0,1,0,0,0
tx_000271,card_014,2026-05-18 04:03:15,Whole Foods,grocery,13.6,in_person,FR,FR,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000277,card_014,2026-05-18 08:43:44,Tim Hortons,restaurant,22.72,in_person,FR,FR,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000272,card_014,2026-05-20 13:10:14,Provigo,grocery,18.35,in_person,FR,FR,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000269,card_014,2026-05-23 06:03:35,Cineplex,entertainment,57.98,in_person,FR,FR,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000270,card_014,2026-05-24 20:38:43,Amazon.ca,online_retail,19.81,online,FR,CA,dev_7c98f9e4,15,Approve,Country mismatch (FR card / CA merchant),1.0,1.0,1,0,0,0
tx_000280,card_015,2026-04-26 23:46:30,Videotron,utilities,32.18,online,CA,CA,dev_22a1b746,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000286,card_015,2026-04-27 05:22:43,Cafe Olimpico,restaurant,58.15,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000292,card_015,2026-04-28 18:21:34,Shell,gas,76.91,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000289,card_015,2026-04-28 20:45:17,Esso,gas,30.31,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000294,card_015,2026-04-30 20:40:28,AliExpress,online_retail,19.15,online,CA,CN,dev_22a1b746,15,Approve,Country mismatch (CA card / CN merchant),1.0,1.0,1,0,0,0
tx_000284,card_015,2026-04-30 21:33:04,Videotron,utilities,58.27,online,CA,CA,dev_22a1b746,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000287,card_015,2026-05-01 14:35:22,Cafe Olimpico,restaurant,10.04,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000283,card_015,2026-05-02 05:56:09,Joe Beef,restaurant,104.78,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000293,card_015,2026-05-02 23:32:10,Cafe Olimpico,restaurant,34.75,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000285,card_015,2026-05-03 02:26:12,Starbucks,restaurant,32.62,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000279,card_015,2026-05-03 09:25:58,Cafe Olimpico,restaurant,113.81,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000288,card_015,2026-05-03 16:31:07,Esso,gas,140.74,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000282,card_015,2026-05-06 20:46:28,QuickPay Online,online_retail,57.71,online,CA,CA,dev_22a1b746,0,Approve,No flags,1.0,1.0,0,1,0,0
tx_000278,card_015,2026-05-10 12:53:45,Starbucks,restaurant,46.65,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000281,card_015,2026-05-16 17:17:36,Amazon.com,online_retail,48.95,online,CA,US,dev_22a1b746,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000295,card_015,2026-05-21 04:30:11,Videotron,utilities,78.98,online,CA,CA,dev_22a1b746,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000290,card_015,2026-05-23 06:07:53,Videotron,utilities,102.6,online,CA,CA,dev_22a1b746,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000296,card_015,2026-05-24 02:07:06,Etsy,online_retail,23.86,online,CA,US,dev_22a1b746,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000291,card_015,2026-05-24 18:57:21,Esso,gas,19.89,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000310,card_016,2026-04-30 05:08:49,Metro,grocery,25.62,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000307,card_016,2026-05-01 19:08:41,Videotron,utilities,31.21,online,CA,CA,dev_bc979ff9,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000306,card_016,2026-05-03 04:44:53,Netflix,subscription,15.99,online,CA,US,dev_bc979ff9,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000308,card_016,2026-05-07 20:09:52,Videotron,utilities,24.36,online,CA,CA,dev_bc979ff9,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000311,card_016,2026-05-08 03:32:58,Loblaws,grocery,126.47,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000300,card_016,2026-05-08 05:50:28,Loblaws,grocery,22.69,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000303,card_016,2026-05-13 05:34:56,Hydro-Quebec,utilities,140.17,online,CA,CA,dev_bc979ff9,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000297,card_016,2026-05-13 15:22:12,Provigo,grocery,65.21,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000298,card_016,2026-05-14 14:05:33,Petro-Canada,gas,24.01,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000302,card_016,2026-05-16 08:15:05,Cineplex,entertainment,109.2,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000305,card_016,2026-05-16 10:56:19,Disney+,subscription,9.99,online,CA,US,dev_bc979ff9,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000986,card_016,2026-05-17 21:00:00,Gift Card Mall,gift_card,1157.81,online,CA,US,dev_7bbcb493,75,Block / Review,"Country mismatch (CA card / US merchant); High-risk merchant, large amount ($1157.81); Unusual pattern detected by ML model (Isolation Forest)",1.0,1.0,1,1,0,0
tx_000987,card_016,2026-05-17 21:40:52,Apple Gift Card,gift_card,1511.01,online,CA,US,dev_7bbcb493,140,Block / Review,"Country mismatch (CA card / US merchant); High-risk merchant, large amount ($1511.01); Gift card burst: 2 purchases, $2668.82 in 2 h; Unusual pattern detected by ML model (Isolation Forest)",1.0,1.0,1,1,0,0
tx_000301,card_016,2026-05-18 21:12:02,IGA,grocery,59.15,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000304,card_016,2026-05-19 04:44:14,Shell,gas,71.31,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000920,card_016,2026-05-19 08:43:15,Apple Store,electronics,1900.28,in_person,CA,CA,PHYSICAL_STORE,95,Block / Review,"High-risk merchant, large amount ($1900.28)",1.0,1.0,0,1,0,0
tx_000299,card_016,2026-05-20 18:34:44,Bell Canada,utilities,106.0,online,CA,CA,dev_bc979ff9,0,Approve,No flags,1.0,1.0,0,0,0,0
